# T[s],enable,encoder[enc]
-22.631,0,6
-22.618,0,6
-22.611,0,6
-22.602,0,6
-22.593,0,6
-22.584,0,6
-22.574,0,6
-22.563,0,6
-22.555,0,6
-22.544,0,6
-22.534,0,6
-22.524,0,6
-22.514,0,6
-22.501,0,6
-22.489,0,6
-22.477,0,6
-22.469,0,6
-22.463,0,6
-22.453,0,6
-22.444,0,6
-22.434,0,6
-22.424,0,6
-22.414,0,6
-22.404,0,6
-22.393,0,6
-22.385,0,6
-22.375,0,6
-22.362,0,6
-22.354,0,6
-22.343,0,6
-22.334,0,6
-22.323,0,6
-22.314,0,6
-22.305,0,6
-22.290,0,6
-22.279,0,6
-22.273,0,6
-22.264,0,6
-22.253,0,6
-22.244,0,6
-22.233,0,6
-22.224,0,6
-22.213,0,6
-22.204,0,6
-22.193,0,6
-22.183,0,6
-22.174,0,6
-22.163,0,6
-22.154,0,6
-22.144,0,6
-22.134,0,6
-22.125,0,6
-22.111,0,6
-22.098,0,6
-22.090,0,6
-22.083,0,6
-22.074,0,6
-22.064,0,6
-22.053,0,6
-22.045,0,6
-22.033,0,6
-22.024,0,6
-22.014,0,6
-22.004,0,6
-21.994,0,6
-21.984,0,6
-21.974,0,6
-21.963,0,6
-21.955,0,6
-21.945,0,6
-21.934,0,6
-21.923,0,6
-21.914,0,6
-21.902,0,6
-21.893,0,6
-21.884,0,6
-21.874,0,6
-21.862,0,6
-21.854,0,6
-21.844,0,6
-21.834,0,6
-21.824,0,6
-21.814,0,6
-21.804,0,6
-21.793,0,6
-21.785,0,6
-21.773,0,6
-21.762,0,6
-21.754,0,6
-21.744,0,6
-21.734,0,6
-21.724,0,6
-21.714,0,6
-21.703,0,6
-21.693,0,6
-21.679,0,6
-21.666,0,6
-21.660,0,6
-21.654,0,6
-21.644,0,6
-21.631,0,6
-21.622,0,6
-21.614,0,6
-21.603,0,6
-21.594,0,6
-21.583,0,6
-21.574,0,6
-21.562,0,6
-21.554,0,6
-21.544,0,6
-21.533,0,6
-21.523,0,6
-21.514,0,6
-21.504,0,6
-21.494,0,6
-21.484,0,6
-21.474,0,6
-21.463,0,6
-21.454,0,6
-21.443,0,6
-21.434,0,6
-21.424,0,6
-21.414,0,6
-21.404,0,6
-21.393,0,6
-21.384,0,6
-21.374,0,6
-21.363,0,6
-21.353,0,6
-21.344,0,6
-21.334,0,6
-21.324,0,6
-21.314,0,6
-21.304,0,6
-21.294,0,6
-21.284,0,6
-21.275,0,6
-21.263,0,6
-21.254,0,6
-21.243,0,6
-21.234,0,6
-21.224,0,6
-21.214,0,6
-21.204,0,6
-21.194,0,6
-21.183,0,6
-21.175,0,6
-21.163,0,6
-21.154,0,6
-21.144,0,6
-21.134,0,6
-21.124,0,6
-21.113,0,6
-21.105,0,6
-21.095,0,6
-21.084,0,6
-21.074,0,6
-21.064,0,6
-21.053,0,6
-21.044,0,6
-21.033,0,6
-21.024,0,6
-21.015,0,6
-21.003,0,6
-20.994,0,6
-20.984,0,6
-20.974,0,6
-20.964,0,6
-20.954,0,6
-20.943,0,6
-20.934,0,6
-20.925,0,6
-20.914,0,6
-20.904,0,6
-20.894,0,6
-20.884,0,6
-20.874,0,6
-20.864,0,6
-20.854,0,6
-20.843,0,6
-20.835,0,6
-20.824,0,6
-20.814,0,6
-20.804,0,6
-20.793,0,6
-20.784,0,6
-20.774,0,6
-20.763,0,6
-20.755,0,6
-20.743,0,6
-20.734,0,6
-20.724,0,6
-20.714,0,6
-20.704,0,6
-20.693,0,6
-20.684,0,6
-20.673,0,6
-20.663,0,6
-20.655,0,6
-20.644,0,6
-20.634,0,6
-20.624,0,6
-20.614,0,6
-20.604,0,6
-20.593,0,6
-20.583,0,6
-20.575,0,6
-20.562,0,6
-20.554,0,6
-20.544,0,6
-20.534,0,6
-20.524,0,6
-20.514,0,6
-20.504,0,6
-20.493,0,6
-20.483,0,6
-20.473,0,6
-20.463,0,6
-20.454,0,6
-20.443,0,6
-20.434,0,6
-20.424,0,6
-20.414,0,6
-20.405,0,6
-20.395,0,6
-20.383,0,6
-20.374,0,6
-20.364,0,6
-20.354,0,6
-20.343,0,6
-20.333,0,6
-20.325,0,6
-20.315,0,6
-20.304,0,6
-20.294,0,6
-20.284,0,6
-20.274,0,6
-20.263,0,6
-20.253,0,6
-20.245,0,6
-20.233,0,6
-20.225,0,6
-20.214,0,6
-20.204,0,6
-20.194,0,6
-20.184,0,6
-20.174,0,6
-20.163,0,6
-20.153,0,6
-20.143,0,6
-20.133,0,6
-20.124,0,6
-20.114,0,6
-20.102,0,6
-20.094,0,6
-20.083,0,6
-20.074,0,6
-20.063,0,6
-20.054,0,6
-20.043,0,6
-20.034,0,6
-20.024,0,6
-20.014,0,6
-20.004,0,6
-19.993,0,6
-19.983,0,6
-19.975,0,6
-19.963,0,6
-19.954,0,6
-19.944,0,6
-19.934,0,6
-19.922,0,6
-19.914,0,6
-19.904,0,6
-19.895,0,6
-19.885,0,6
-19.874,0,6
-19.862,0,6
-19.854,0,6
-19.844,0,6
-19.834,0,6
-19.824,0,6
-19.813,0,6
-19.805,0,6
-19.789,0,6
-19.777,0,6
-19.773,0,6
-19.764,0,6
-19.750,0,6
-19.740,0,6
-19.729,0,6
-19.723,0,6
-19.714,0,6
-19.704,0,6
-19.692,0,6
-19.684,0,6
-19.674,0,6
-19.663,0,6
-19.654,0,6
-19.643,0,6
-19.634,0,6
-19.623,0,6
-19.614,0,6
-19.604,0,6
-19.592,0,6
-19.584,0,6
-19.574,0,6
-19.564,0,6
-19.553,0,6
-19.544,0,6
-19.534,0,6
-19.524,0,6
-19.514,0,6
-19.504,0,6
-19.494,0,6
-19.484,0,6
-19.473,0,6
-19.463,0,6
-19.455,0,6
-19.443,0,6
-19.434,0,6
-19.424,0,6
-19.414,0,6
-19.404,0,6
-19.393,0,6
-19.385,0,6
-19.374,0,6
-19.362,0,6
-19.354,0,6
-19.344,0,6
-19.334,0,6
-19.324,0,6
-19.314,0,6
-19.304,0,6
-19.293,0,6
-19.285,0,6
-19.274,0,6
-19.263,0,6
-19.254,0,6
-19.244,0,6
-19.234,0,6
-19.224,0,6
-19.213,0,6
-19.204,0,6
-19.195,0,6
-19.183,0,6
-19.174,0,6
-19.162,0,6
-19.154,0,6
-19.144,0,6
-19.134,0,6
-19.124,0,6
-19.114,0,6
-19.104,0,6
-19.089,0,6
-19.079,0,6
-19.073,0,6
-19.064,0,6
-19.054,0,6
-19.044,0,6
-19.035,0,6
-19.025,0,6
-19.013,0,6
-19.004,0,6
-18.994,0,6
-18.984,0,6
-18.970,0,6
-18.956,0,6
-18.948,0,6
-18.943,0,6
-18.933,0,6
-18.922,0,6
-18.913,0,6
-18.904,0,6
-18.894,0,6
-18.883,0,6
-18.874,0,6
-18.863,0,6
-18.853,0,6
-18.840,0,6
-18.828,0,6
-18.823,0,6
-18.814,0,6
-18.804,0,6
-18.794,0,6
-18.784,0,6
-18.774,0,6
-18.764,0,6
-18.754,0,6
-18.742,0,6
-18.734,0,6
-18.724,0,6
-18.714,0,6
-18.704,0,6
-18.693,0,6
-18.685,0,6
-18.669,0,6
-18.658,0,6
-18.653,0,6
-18.644,0,6
-18.634,0,6
-18.624,0,6
-18.614,0,6
-18.603,0,6
-18.594,0,6
-18.583,0,6
-18.573,0,6
-18.563,0,6
-18.554,0,6
-18.544,0,6
-18.533,0,6
-18.523,0,6
-18.513,0,6
-18.505,0,6
-18.493,0,6
-18.484,0,6
-18.474,0,6
-18.464,0,6
-18.454,0,6
-18.444,0,6
-18.434,0,6
-18.424,0,6
-18.414,0,6
-18.404,0,6
-18.393,0,6
-18.384,0,6
-18.374,0,6
-18.363,0,6
-18.353,0,6
-18.344,0,6
-18.333,0,6
-18.320,0,6
-18.309,0,6
-18.304,0,6
-18.293,0,6
-18.284,0,6
-18.273,0,6
-18.263,0,6
-18.255,0,6
-18.245,0,6
-18.230,0,6
-18.218,0,6
-18.213,0,6
-18.204,0,6
-18.194,0,6
-18.183,0,6
-18.174,0,6
-18.163,0,6
-18.154,0,6
-18.144,0,6
-18.134,0,6
-18.124,0,6
-18.114,0,6
-18.104,0,6
-18.093,0,6
-18.083,0,6
-18.074,0,6
-18.062,0,6
-18.053,0,6
-18.044,0,6
-18.034,0,6
-18.024,0,6
-18.014,0,6
-18.003,0,6
-17.993,0,6
-17.984,0,6
-17.974,0,6
-17.962,0,6
-17.952,0,6
-17.943,0,6
-17.933,0,6
-17.924,0,6
-17.913,0,6
-17.904,0,6
-17.893,0,6
-17.883,0,6
-17.872,0,6
-17.862,0,6
-17.854,0,6
-17.844,0,6
-17.833,0,6
-17.824,0,6
-17.815,0,6
-17.804,0,6
-17.794,0,6
-17.784,0,6
-17.773,0,6
-17.764,0,6
-17.753,0,6
-17.743,0,6
-17.734,0,6
-17.723,0,6
-17.710,0,6
-17.698,0,6
-17.690,0,6
-17.684,0,6
-17.673,0,6
-17.663,0,6
-17.655,0,6
-17.645,0,6
-17.630,0,6
-17.618,0,6
-17.610,0,6
-17.602,0,6
-17.594,0,6
-17.584,0,6
-17.574,0,6
-17.563,0,6
-17.553,0,6
-17.543,0,6
-17.533,0,6
-17.524,0,6
-17.514,0,6
-17.503,0,6
-17.493,0,6
-17.484,0,6
-17.473,0,6
-17.463,0,6
-17.454,0,6
-17.444,0,6
-17.434,0,6
-17.424,0,6
-17.414,0,6
-17.403,0,6
-17.393,0,6
-17.383,0,6
-17.374,0,6
-17.363,0,6
-17.354,0,6
-17.344,0,6
-17.333,0,6
-17.324,0,6
-17.314,0,6
-17.303,0,6
-17.293,0,6
-17.283,0,6
-17.274,0,6
-17.263,0,6
-17.254,0,6
-17.244,0,6
-17.233,0,6
-17.223,0,6
-17.213,0,6
-17.204,0,6
-17.193,0,6
-17.184,0,6
-17.174,0,6
-17.163,0,6
-17.153,0,6
-17.144,0,6
-17.133,0,6
-17.123,0,6
-17.113,0,6
-17.104,0,6
-17.094,0,6
-17.084,0,6
-17.074,0,6
-17.063,0,6
-17.055,0,6
-17.045,0,6
-17.034,0,6
-17.024,0,6
-17.014,0,6
-17.003,0,6
-16.994,0,6
-16.984,0,6
-16.973,0,6
-16.963,0,6
-16.954,0,6
-16.944,0,6
-16.934,0,6
-16.924,0,6
-16.914,0,6
-16.903,0,6
-16.893,0,6
-16.885,0,6
-16.874,0,6
-16.864,0,6
-16.854,0,6
-16.844,0,6
-16.833,0,6
-16.824,0,6
-16.814,0,6
-16.804,0,6
-16.793,0,6
-16.783,0,6
-16.775,0,6
-16.763,0,6
-16.754,0,6
-16.744,0,6
-16.733,0,6
-16.724,0,6
-16.714,0,6
-16.705,0,6
-16.693,0,6
-16.683,0,6
-16.674,0,6
-16.662,0,6
-16.654,0,6
-16.643,0,6
-16.634,0,6
-16.623,0,6
-16.613,0,6
-16.604,0,6
-16.592,0,6
-16.584,0,6
-16.573,0,6
-16.564,0,6
-16.553,0,6
-16.543,0,6
-16.535,0,6
-16.523,0,6
-16.509,0,6
-16.498,0,6
-16.492,0,6
-16.484,0,6
-16.474,0,6
-16.463,0,6
-16.455,0,6
-16.445,0,6
-16.428,0,6
-16.418,0,6
-16.413,0,6
-16.404,0,6
-16.393,0,6
-16.384,0,6
-16.374,0,6
-16.363,0,6
-16.355,0,6
-16.344,0,6
-16.334,0,6
-16.324,0,6
-16.312,0,6
-16.300,0,6
-16.291,0,6
-16.284,0,6
-16.274,0,6
-16.264,0,6
-16.254,0,6
-16.244,0,6
-16.234,0,6
-16.224,0,6
-16.214,0,6
-16.204,0,6
-16.194,0,6
-16.183,0,6
-16.173,0,6
-16.164,0,6
-16.154,0,6
-16.144,0,6
-16.134,0,6
-16.123,0,6
-16.114,0,6
-16.105,0,6
-16.094,0,6
-16.082,0,6
-16.074,0,6
-16.064,0,6
-16.054,0,6
-16.043,0,6
-16.034,0,6
-16.023,0,6
-16.015,0,6
-16.003,0,6
-15.994,0,6
-15.984,0,6
-15.973,0,6
-15.963,0,6
-15.954,0,6
-15.944,0,6
-15.933,0,6
-15.925,0,6
-15.913,0,6
-15.904,0,6
-15.894,0,6
-15.884,0,6
-15.873,0,6
-15.863,0,6
-15.853,0,6
-15.843,0,6
-15.834,0,6
-15.823,0,6
-15.814,0,6
-15.804,0,6
-15.794,0,6
-15.784,0,6
-15.773,0,6
-15.763,0,6
-15.753,0,6
-15.744,0,6
-15.734,0,6
-15.724,0,6
-15.713,0,6
-15.704,0,6
-15.693,0,6
-15.684,0,6
-15.675,0,6
-15.663,0,6
-15.654,0,6
-15.644,0,6
-15.634,0,6
-15.623,0,6
-15.614,0,6
-15.604,0,6
-15.594,0,6
-15.585,0,6
-15.573,0,6
-15.564,0,6
-15.554,0,6
-15.544,0,6
-15.533,0,6
-15.523,0,6
-15.513,0,6
-15.503,0,6
-15.494,0,6
-15.484,0,6
-15.474,0,6
-15.463,0,6
-15.454,0,6
-15.444,0,6
-15.434,0,6
-15.424,0,6
-15.413,0,6
-15.403,0,6
-15.394,0,6
-15.383,0,6
-15.374,0,6
-15.363,0,6
-15.354,0,6
-15.343,0,6
-15.333,0,6
-15.325,0,6
-15.312,0,6
-15.304,0,6
-15.294,0,6
-15.284,0,6
-15.274,0,6
-15.264,0,6
-15.254,0,6
-15.243,0,6
-15.235,0,6
-15.223,0,6
-15.214,0,6
-15.204,0,6
-15.194,0,6
-15.183,0,6
-15.174,0,6
-15.163,0,6
-15.153,0,6
-15.144,0,6
-15.134,0,6
-15.123,0,6
-15.114,0,6
-15.104,0,6
-15.094,0,6
-15.083,0,6
-15.073,0,6
-15.064,0,6
-15.054,0,6
-15.044,0,6
-15.034,0,6
-15.024,0,6
-15.013,0,6
-15.003,0,6
-14.993,0,6
-14.985,0,6
-14.974,0,6
-14.962,0,6
-14.954,0,6
-14.943,0,6
-14.934,0,6
-14.923,0,6
-14.914,0,6
-14.905,0,6
-14.893,0,6
-14.884,0,6
-14.874,0,6
-14.863,0,6
-14.854,0,6
-14.844,0,6
-14.834,0,6
-14.823,0,6
-14.815,0,6
-14.805,0,6
-14.793,0,6
-14.783,0,6
-14.774,0,6
-14.763,0,6
-14.753,0,6
-14.743,0,6
-14.733,0,6
-14.723,0,6
-14.714,0,6
-14.704,0,6
-14.694,0,6
-14.684,0,6
-14.674,0,6
-14.663,0,6
-14.653,0,6
-14.643,0,6
-14.633,0,6
-14.623,0,6
-14.613,0,6
-14.600,0,6
-14.588,0,6
-14.580,0,6
-14.574,0,6
-14.563,0,6
-14.553,0,6
-14.543,0,6
-14.533,0,6
-14.522,0,6
-14.514,0,6
-14.503,0,6
-14.494,0,6
-14.484,0,6
-14.474,0,6
-14.463,0,6
-14.454,0,6
-14.443,0,6
-14.434,0,6
-14.424,0,6
-14.410,0,6
-14.397,0,6
-14.387,0,6
-14.383,0,6
-14.373,0,6
-14.363,0,6
-14.354,0,6
-14.344,0,6
-14.329,0,6
-14.320,0,6
-14.310,0,6
-14.303,0,6
-14.293,0,6
-14.280,0,6
-14.273,0,6
-14.263,0,6
-14.254,0,6
-14.244,0,6
-14.234,0,6
-14.224,0,6
-14.214,0,6
-14.205,0,6
-14.193,0,6
-14.182,0,6
-14.174,0,6
-14.162,0,6
-14.154,0,6
-14.144,0,6
-14.134,0,6
-14.125,0,6
-14.114,0,6
-14.104,0,6
-14.094,0,6
-14.084,0,6
-14.074,0,6
-14.063,0,6
-14.054,0,6
-14.043,0,6
-14.033,0,6
-14.024,0,6
-14.009,0,6
-13.997,0,6
-13.992,0,6
-13.984,0,6
-13.970,0,6
-13.960,0,6
-13.954,0,6
-13.944,0,6
-13.934,0,6
-13.923,0,6
-13.914,0,6
-13.904,0,6
-13.894,0,6
-13.884,0,6
-13.873,0,6
-13.862,0,6
-13.854,0,6
-13.844,0,6
-13.830,0,6
-13.818,0,6
-13.810,0,6
-13.804,0,6
-13.794,0,6
-13.784,0,6
-13.774,0,6
-13.763,0,6
-13.754,0,6
-13.743,0,6
-13.734,0,6
-13.724,0,6
-13.714,0,6
-13.703,0,6
-13.694,0,6
-13.683,0,6
-13.674,0,6
-13.663,0,6
-13.654,0,6
-13.643,0,6
-13.633,0,6
-13.623,0,6
-13.613,0,6
-13.605,0,6
-13.593,0,6
-13.584,0,6
-13.574,0,6
-13.564,0,6
-13.553,0,6
-13.543,0,6
-13.533,0,6
-13.523,0,6
-13.511,0,6
-13.495,0,6
-13.488,0,6
-13.484,0,6
-13.474,0,6
-13.463,0,6
-13.454,0,6
-13.444,0,6
-13.435,0,6
-13.420,0,6
-13.411,0,6
-13.404,0,6
-13.394,0,6
-13.383,0,6
-13.374,0,6
-13.364,0,6
-13.354,0,6
-13.343,0,6
-13.334,0,6
-13.324,0,6
-13.312,0,6
-13.304,0,6
-13.294,0,6
-13.284,0,6
-13.274,0,6
-13.263,0,6
-13.255,0,6
-13.243,0,6
-13.234,0,6
-13.224,0,6
-13.214,0,6
-13.203,0,6
-13.193,0,6
-13.183,0,6
-13.173,0,6
-13.163,0,6
-13.154,0,6
-13.144,0,6
-13.134,0,6
-13.124,0,6
-13.113,0,6
-13.104,0,6
-13.094,0,6
-13.083,0,6
-13.074,0,6
-13.064,0,6
-13.054,0,6
-13.044,0,6
-13.034,0,6
-13.023,0,6
-13.014,0,6
-13.004,0,6
-12.994,0,6
-12.982,0,6
-12.973,0,6
-12.963,0,6
-12.954,0,6
-12.943,0,6
-12.933,0,6
-12.923,0,6
-12.914,0,6
-12.904,0,6
-12.893,0,6
-12.882,0,6
-12.873,0,6
-12.863,0,6
-12.854,0,6
-12.843,0,6
-12.834,0,6
-12.823,0,6
-12.813,0,6
-12.803,0,6
-12.794,0,6
-12.784,0,6
-12.774,0,6
-12.763,0,6
-12.753,0,6
-12.742,0,6
-12.734,0,6
-12.723,0,6
-12.714,0,6
-12.704,0,6
-12.694,0,6
-12.684,0,6
-12.674,0,6
-12.663,0,6
-12.653,0,6
-12.643,0,6
-12.633,0,6
-12.624,0,6
-12.614,0,6
-12.604,0,6
-12.593,0,6
-12.584,0,6
-12.575,0,6
-12.564,0,6
-12.554,0,6
-12.544,0,6
-12.533,0,6
-12.524,0,6
-12.514,0,6
-12.503,0,6
-12.494,0,6
-12.483,0,6
-12.474,0,6
-12.464,0,6
-12.452,0,6
-12.444,0,6
-12.434,0,6
-12.423,0,6
-12.414,0,6
-12.403,0,6
-12.394,0,6
-12.384,0,6
-12.373,0,6
-12.364,0,6
-12.354,0,6
-12.344,0,6
-12.333,0,6
-12.323,0,6
-12.313,0,6
-12.303,0,6
-12.294,0,6
-12.284,0,6
-12.274,0,6
-12.264,0,6
-12.254,0,6
-12.244,0,6
-12.233,0,6
-12.223,0,6
-12.214,0,6
-12.203,0,6
-12.193,0,6
-12.184,0,6
-12.174,0,6
-12.163,0,6
-12.154,0,6
-12.143,0,6
-12.133,0,6
-12.118,0,6
-12.107,0,6
-12.100,0,6
-12.093,0,6
-12.084,0,6
-12.074,0,6
-12.063,0,6
-12.055,0,6
-12.040,0,6
-12.029,0,6
-12.023,0,6
-12.014,0,6
-12.004,0,6
-11.993,0,6
-11.983,0,6
-11.974,0,6
-11.963,0,6
-11.954,0,6
-11.944,0,6
-11.933,0,6
-11.924,0,6
-11.913,0,6
-11.904,0,6
-11.893,0,6
-11.883,0,6
-11.873,0,6
-11.862,0,6
-11.854,0,6
-11.844,0,6
-11.834,0,6
-11.824,0,6
-11.814,0,6
-11.803,0,6
-11.793,0,6
-11.782,0,6
-11.774,0,6
-11.764,0,6
-11.753,0,6
-11.744,0,6
-11.733,0,6
-11.723,0,6
-11.714,0,6
-11.704,0,6
-11.694,0,6
-11.683,0,6
-11.674,0,6
-11.659,0,6
-11.648,0,6
-11.637,0,6
-11.634,0,6
-11.624,0,6
-11.612,0,6
-11.603,0,6
-11.594,0,6
-11.584,0,6
-11.574,0,6
-11.563,0,6
-11.554,0,6
-11.543,0,6
-11.533,0,6
-11.524,0,6
-11.513,0,6
-11.504,0,6
-11.494,0,6
-11.484,0,6
-11.474,0,6
-11.463,0,6
-11.453,0,6
-11.443,0,6
-11.433,0,6
-11.424,0,6
-11.414,0,6
-11.403,0,6
-11.394,0,6
-11.384,0,6
-11.373,0,6
-11.363,0,6
-11.352,0,6
-11.343,0,6
-11.334,0,6
-11.324,0,6
-11.313,0,6
-11.304,0,6
-11.293,0,6
-11.283,0,6
-11.274,0,6
-11.263,0,6
-11.254,0,6
-11.243,0,6
-11.234,0,6
-11.224,0,6
-11.213,0,6
-11.203,0,6
-11.193,0,6
-11.184,0,6
-11.174,0,6
-11.164,0,6
-11.153,0,6
-11.144,0,6
-11.134,0,6
-11.123,0,6
-11.113,0,6
-11.103,0,6
-11.092,0,6
-11.084,0,6
-11.074,0,6
-11.063,0,6
-11.054,0,6
-11.044,0,6
-11.033,0,6
-11.023,0,6
-11.013,0,6
-11.003,0,6
-10.992,0,6
-10.983,0,6
-10.974,0,6
-10.963,0,6
-10.954,0,6
-10.945,0,6
-10.934,0,6
-10.924,0,6
-10.914,0,6
-10.904,0,6
-10.893,0,6
-10.884,0,6
-10.873,0,6
-10.863,0,6
-10.855,0,6
-10.840,0,6
-10.828,0,6
-10.822,0,6
-10.813,0,6
-10.804,0,6
-10.794,0,6
-10.783,0,6
-10.773,0,6
-10.763,0,6
-10.750,0,6
-10.740,0,6
-10.729,0,6
-10.724,0,6
-10.713,0,6
-10.704,0,6
-10.694,0,6
-10.683,0,6
-10.673,0,6
-10.663,0,6
-10.652,0,6
-10.642,0,6
-10.634,0,6
-10.623,0,6
-10.614,0,6
-10.603,0,6
-10.593,0,6
-10.583,0,6
-10.574,0,6
-10.562,0,6
-10.553,0,6
-10.544,0,6
-10.533,0,6
-10.523,0,6
-10.514,0,6
-10.503,0,6
-10.493,0,6
-10.484,0,6
-10.472,0,6
-10.464,0,6
-10.454,0,6
-10.443,0,6
-10.433,0,6
-10.425,0,6
-10.414,0,6
-10.404,0,6
-10.393,0,6
-10.384,0,6
-10.374,0,6
-10.364,0,6
-10.353,0,6
-10.343,0,6
-10.333,0,6
-10.324,0,6
-10.313,0,6
-10.304,0,6
-10.293,0,6
-10.284,0,6
-10.274,0,6
-10.263,0,6
-10.253,0,6
-10.245,0,6
-10.232,0,6
-10.223,0,6
-10.213,0,6
-10.204,0,6
-10.194,0,6
-10.184,0,6
-10.173,0,6
-10.163,0,6
-10.153,0,6
-10.144,0,6
-10.132,0,6
-10.124,0,6
-10.114,0,6
-10.103,0,6
-10.093,0,6
-10.084,0,6
-10.075,0,6
-10.063,0,6
-10.054,0,6
-10.043,0,6
-10.034,0,6
-10.024,0,6
-10.013,0,6
-10.003,0,6
-9.682,0,0
-9.671,0,0
-9.663,0,-1
-9.653,0,-1
-9.642,0,-1
-9.632,0,0
-9.622,0,1
-9.614,0,4
-9.602,0,7
-9.593,0,10
-9.583,0,11
-9.573,0,15
-9.563,0,19
-9.552,0,22
-9.543,0,26
-9.534,0,30
-9.524,0,34
-9.512,0,39
-9.503,0,43
-9.491,0,48
-9.483,0,52
-9.473,0,56
-9.462,0,61
-9.452,0,65
-9.443,0,69
-9.433,0,73
-9.422,0,77
-9.413,0,81
-9.403,0,85
-9.391,0,90
-9.383,0,93
-9.373,0,97
-9.362,0,101
-9.354,0,105
-9.343,0,109
-9.329,0,113
-9.315,0,117
-9.309,0,121
-9.303,0,125
-9.292,0,129
-9.283,0,133
-9.272,0,137
-9.263,0,141
-9.253,0,145
-9.243,0,149
-9.233,0,152
-9.223,0,156
-9.213,0,160
-9.203,0,164
-9.192,0,167
-9.184,0,171
-9.173,0,175
-9.163,0,178
-9.153,0,182
-9.143,0,186
-9.133,0,190
-9.119,0,194
-9.109,0,197
-9.103,0,201
-9.092,0,205
-9.083,0,209
-9.073,0,213
-9.058,0,216
-9.048,0,220
-9.042,0,223
-9.032,0,227
-9.023,0,230
-9.014,0,234
-9.002,0,238
-8.993,0,241
-8.981,0,245
-8.973,0,249
-8.962,0,252
-8.953,0,255
-8.943,0,259
-8.932,0,263
-8.924,0,266
-8.912,0,270
-8.899,0,273
-8.888,0,277
-8.881,0,281
-8.872,0,284
-8.862,0,287
-8.853,0,291
-8.843,0,294
-8.833,0,298
-8.817,0,301
-8.810,0,305
-8.803,0,308
-8.793,0,311
-8.783,0,314
-8.773,0,317
-8.762,0,321
-8.752,0,325
-8.741,0,328
-8.730,0,331
-8.717,0,334
-8.711,0,338
-8.703,0,341
-8.692,0,344
-8.683,0,347
-8.672,0,351
-8.662,0,354
-8.653,0,357
-8.643,0,361
-8.633,0,363
-8.623,0,367
-8.613,0,370
-8.603,0,373
-8.593,0,377
-8.584,0,379
-8.573,0,383
-8.563,0,387
-8.553,0,389
-8.542,0,393
-8.533,0,395
-8.523,0,398
-8.513,0,401
-8.503,0,404
-8.492,0,406
-8.483,0,409
-8.473,0,411
-8.462,0,413
-8.453,0,415
-8.442,0,417
-8.432,0,419
-8.422,0,420
-8.414,0,422
-8.404,0,423
-8.393,0,425
-8.383,0,426
-8.373,0,427
-8.362,0,428
-8.352,0,429
-8.343,0,431
-8.332,0,431
-8.322,0,432
-8.313,0,433
-8.302,0,434
-8.293,0,434
-8.283,0,435
-8.273,0,436
-8.263,0,437
-8.253,0,437
-8.243,0,437
-8.234,0,438
-8.223,0,439
-8.211,0,439
-8.203,0,439
-8.192,0,439
-8.183,0,436
-8.172,0,434
-8.162,0,431
-8.152,0,427
-8.143,0,423
-8.133,0,419
-8.123,0,415
-8.113,0,410
-8.102,0,406
-8.092,0,402
-8.083,0,398
-8.073,0,393
-8.062,0,389
-8.053,0,385
-8.043,0,381
-8.033,0,377
-8.023,0,372
-8.013,0,368
-8.003,0,364
-7.993,0,360
-7.982,0,355
-7.972,0,351
-7.962,0,346
-7.953,0,342
-7.943,0,338
-7.933,0,334
-7.923,0,329
-7.912,0,325
-7.903,0,321
-7.892,0,316
-7.883,0,312
-7.873,0,308
-7.861,0,304
-7.853,0,299
-7.843,0,295
-7.833,0,291
-7.822,0,286
-7.814,0,282
-7.802,0,277
-7.793,0,273
-7.783,0,269
-7.771,0,264
-7.762,0,260
-7.752,0,256
-7.743,0,252
-7.734,0,248
-7.723,0,243
-7.712,0,239
-7.703,0,235
-7.693,0,231
-7.683,0,226
-7.673,0,222
-7.663,0,218
-7.652,0,214
-7.644,0,209
-7.632,0,205
-7.623,0,201
-7.613,0,197
-7.603,0,193
-7.592,0,188
-7.583,0,184
-7.572,0,180
-7.562,0,175
-7.552,0,171
-7.542,0,167
-7.533,0,163
-7.523,0,159
-7.513,0,155
-7.503,0,151
-7.493,0,147
-7.482,0,142
-7.472,0,138
-7.461,0,134
-7.452,0,130
-7.443,0,125
-7.433,0,121
-7.423,0,117
-7.413,0,113
-7.403,0,109
-7.392,0,105
-7.383,0,101
-7.374,0,97
-7.362,0,93
-7.353,0,89
-7.343,0,86
-7.333,0,82
-7.323,0,79
-7.313,0,75
-7.303,0,72
-7.292,0,69
-7.283,0,65
-7.273,0,62
-7.262,0,59
-7.253,0,55
-7.242,0,53
-7.232,0,50
-7.222,0,47
-7.213,0,43
-7.202,0,39
-7.193,0,35
-7.183,0,31
-7.173,0,27
-7.162,0,22
-7.153,0,18
-7.143,0,14
-7.132,0,10
-7.122,0,7
-7.112,0,3
-7.103,0,-1
-7.092,0,-5
-7.081,0,-8
-7.073,0,-12
-7.062,0,-16
-7.053,0,-20
-7.042,0,-23
-7.032,0,-28
-7.023,0,-32
-7.013,0,-35
-7.003,0,-40
-6.993,0,-44
-6.983,0,-48
-6.973,0,-52
-6.962,0,-56
-6.952,0,-60
-6.944,0,-64
-6.933,0,-67
-6.923,0,-71
-6.913,0,-75
-6.902,0,-79
-6.892,0,-83
-6.882,0,-86
-6.873,0,-90
-6.862,0,-94
-6.853,0,-99
-6.843,0,-102
-6.833,0,-106
