# T[s],q3
-37.065,-0.00128769
-37.054,-0.00128953
-37.046,-0.00129180
-37.035,-0.00128901
-37.025,-0.00129058
-37.015,-0.00129043
-37.005,-0.00128951
-36.995,-0.00128878
-36.985,-0.00128623
-36.974,-0.00128539
-36.965,-0.00128183
-36.955,-0.00128622
-36.946,-0.00129296
-36.936,-0.00129567
-36.925,-0.00129204
-36.915,-0.00129122
-36.905,-0.00129486
-36.895,-0.00129529
-36.882,-0.00129247
-36.871,-0.00128830
-36.863,-0.00128860
-36.855,-0.00128167
-36.846,-0.00128642
-36.835,-0.00129063
-36.825,-0.00129799
-36.815,-0.00129829
-36.805,-0.00129714
-36.795,-0.00129276
-36.786,-0.00129495
-36.776,-0.00129617
-36.766,-0.00129865
-36.755,-0.00129661
-36.745,-0.00129593
-36.735,-0.00129280
-36.724,-0.00129018
-36.714,-0.00129368
-36.701,-0.00129765
-36.693,-0.00129679
-36.684,-0.00128709
-36.675,-0.00128728
-36.665,-0.00129594
-36.655,-0.00130061
-36.645,-0.00130515
-36.635,-0.00130504
-36.626,-0.00130805
-36.615,-0.00131110
-36.606,-0.00131231
-36.594,-0.00131518
-36.585,-0.00131735
-36.575,-0.00132511
-36.565,-0.00131916
-36.555,-0.00132036
-36.545,-0.00132615
-36.534,-0.00132632
-36.526,-0.00132798
-36.515,-0.00132926
-36.506,-0.00132959
-36.495,-0.00133358
-36.485,-0.00133737
-36.475,-0.00133300
-36.466,-0.00133017
-36.455,-0.00133375
-36.444,-0.00132323
-36.436,-0.00132429
-36.426,-0.00132088
-36.415,-0.00131425
-36.405,-0.00131780
-36.395,-0.00131527
-36.385,-0.00131493
-36.375,-0.00132123
-36.365,-0.00132030
-36.354,-0.00132555
-36.346,-0.00132795
-36.336,-0.00133227
-36.326,-0.00133663
-36.315,-0.00133454
-36.305,-0.00133390
-36.294,-0.00133604
-36.285,-0.00134059
-36.274,-0.00133835
-36.264,-0.00133833
-36.256,-0.00133168
-36.245,-0.00133287
-36.235,-0.00133112
-36.225,-0.00133292
-36.215,-0.00133295
-36.206,-0.00133304
-36.195,-0.00133473
-36.185,-0.00134326
-36.175,-0.00134077
-36.166,-0.00134772
-36.156,-0.00134293
-36.145,-0.00134450
-36.135,-0.00134716
-36.125,-0.00134650
-36.114,-0.00135525
-36.105,-0.00136111
-36.096,-0.00135363
-36.085,-0.00135450
-36.075,-0.00135362
-36.065,-0.00134679
-36.055,-0.00134986
-36.045,-0.00135267
-36.036,-0.00134969
-36.024,-0.00135146
-36.016,-0.00134935
-36.006,-0.00134780
-35.996,-0.00134631
-35.986,-0.00134867
-35.975,-0.00134672
-35.965,-0.00134378
-35.955,-0.00134478
-35.944,-0.00134544
-35.935,-0.00134797
-35.926,-0.00134656
-35.915,-0.00134678
-35.904,-0.00134846
-35.895,-0.00134934
-35.885,-0.00134653
-35.875,-0.00134724
-35.865,-0.00133972
-35.855,-0.00134411
-35.844,-0.00133472
-35.835,-0.00133227
-35.826,-0.00133204
-35.816,-0.00133534
-35.805,-0.00132836
-35.795,-0.00132348
-35.785,-0.00132614
-35.776,-0.00132619
-35.765,-0.00132472
-35.756,-0.00132537
-35.745,-0.00133068
-35.736,-0.00133175
-35.725,-0.00134136
-35.715,-0.00134081
-35.705,-0.00134419
-35.694,-0.00134431
-35.684,-0.00134990
-35.675,-0.00134351
-35.665,-0.00134006
-35.655,-0.00133561
-35.646,-0.00133889
-35.635,-0.00133724
-35.625,-0.00133524
-35.615,-0.00133218
-35.605,-0.00133434
-35.595,-0.00133884
-35.584,-0.00134118
-35.575,-0.00134882
-35.564,-0.00135152
-35.556,-0.00135323
-35.545,-0.00134919
-35.535,-0.00134579
-35.525,-0.00134605
-35.515,-0.00135138
-35.505,-0.00135382
-35.494,-0.00135924
-35.486,-0.00135907
-35.474,-0.00136264
-35.465,-0.00136145
-35.455,-0.00135291
-35.445,-0.00135267
-35.435,-0.00135865
-35.424,-0.00136120
-35.412,-0.00135992
-35.400,-0.00136330
-35.394,-0.00136155
-35.386,-0.00135641
-35.375,-0.00135263
-35.365,-0.00135467
-35.355,-0.00135710
-35.346,-0.00135832
-35.335,-0.00135938
-35.324,-0.00135831
-35.315,-0.00135566
-35.306,-0.00135959
-35.295,-0.00136281
-35.285,-0.00136380
-35.275,-0.00136415
-35.265,-0.00136004
-35.254,-0.00136512
-35.245,-0.00136248
-35.235,-0.00135728
-35.226,-0.00135647
-35.215,-0.00136079
-35.205,-0.00135959
-35.195,-0.00136047
-35.185,-0.00136191
-35.174,-0.00136467
-35.165,-0.00136755
-35.155,-0.00136637
-35.146,-0.00136742
-35.136,-0.00137031
-35.125,-0.00137050
-35.115,-0.00137742
-35.105,-0.00137360
-35.095,-0.00137147
-35.086,-0.00137701
-35.075,-0.00137919
-35.066,-0.00138293
-35.055,-0.00138381
-35.046,-0.00138476
-35.035,-0.00138425
-35.025,-0.00138687
-35.015,-0.00138251
-35.004,-0.00138386
-34.995,-0.00138389
-34.985,-0.00138762
-34.975,-0.00138954
-34.965,-0.00138781
-34.956,-0.00138575
-34.945,-0.00138990
-34.935,-0.00139031
-34.925,-0.00138862
-34.915,-0.00138521
-34.906,-0.00138105
-34.896,-0.00138220
-34.885,-0.00138427
-34.875,-0.00138742
-34.866,-0.00138554
-34.855,-0.00138060
-34.845,-0.00137838
-34.834,-0.00137952
-34.825,-0.00137870
-34.811,-0.00138391
-34.799,-0.00138292
-34.790,-0.00137758
-34.786,-0.00137686
-34.775,-0.00137425
-34.763,-0.00138191
-34.755,-0.00138463
-34.745,-0.00138826
-34.735,-0.00139143
-34.726,-0.00139113
-34.716,-0.00139317
-34.705,-0.00140294
-34.695,-0.00139976
-34.685,-0.00139958
-34.675,-0.00140072
-34.665,-0.00140133
-34.655,-0.00140267
-34.644,-0.00139938
-34.635,-0.00140255
-34.626,-0.00139855
-34.616,-0.00139707
-34.605,-0.00139842
-34.595,-0.00140675
-34.585,-0.00140258
-34.575,-0.00140668
-34.564,-0.00140789
-34.555,-0.00141775
-34.546,-0.00141056
-34.534,-0.00141110
-34.526,-0.00140571
-34.515,-0.00140337
-34.501,-0.00140091
-34.489,-0.00140209
-34.484,-0.00140226
-34.475,-0.00140154
-34.465,-0.00140707
-34.454,-0.00140703
-34.446,-0.00141295
-34.435,-0.00141476
-34.425,-0.00142124
-34.415,-0.00142174
-34.406,-0.00142604
-34.395,-0.00142716
-34.385,-0.00142757
-34.374,-0.00142658
-34.365,-0.00142760
-34.356,-0.00142868
-34.346,-0.00143069
-34.335,-0.00143022
-34.325,-0.00142566
-34.314,-0.00141802
-34.306,-0.00142132
-34.295,-0.00141455
-34.286,-0.00141257
-34.275,-0.00141143
-34.266,-0.00141485
-34.255,-0.00141056
-34.245,-0.00141141
-34.235,-0.00142106
-34.226,-0.00141772
-34.215,-0.00141874
-34.204,-0.00141573
-34.196,-0.00141434
-34.186,-0.00141128
-34.175,-0.00141332
-34.165,-0.00141215
-34.154,-0.00141079
-34.145,-0.00141044
-34.135,-0.00140625
-34.123,-0.00140146
-34.108,-0.00140232
-34.102,-0.00139862
-34.094,-0.00139490
-34.085,-0.00139424
-34.075,-0.00139126
-34.065,-0.00139579
-34.055,-0.00139660
-34.046,-0.00139798
-34.035,-0.00139794
-34.025,-0.00139364
-34.014,-0.00139603
-34.005,-0.00139429
-33.995,-0.00138857
-33.985,-0.00138499
-33.975,-0.00138576
-33.965,-0.00138046
-33.955,-0.00137986
-33.945,-0.00138328
-33.936,-0.00138695
-33.926,-0.00138297
-33.914,-0.00138525
-33.901,-0.00139141
-33.889,-0.00139185
-33.884,-0.00139138
-33.874,-0.00138365
-33.866,-0.00137449
-33.854,-0.00136948
-33.846,-0.00136606
-33.836,-0.00136931
-33.825,-0.00136582
-33.815,-0.00137046
-33.805,-0.00137267
-33.795,-0.00137404
-33.784,-0.00136793
-33.773,-0.00136956
-33.762,-0.00137016
-33.755,-0.00136441
-33.745,-0.00136242
-33.735,-0.00135853
-33.725,-0.00135138
-33.715,-0.00134996
-33.705,-0.00135484
-33.695,-0.00135541
-33.685,-0.00135727
-33.675,-0.00136153
-33.665,-0.00136428
-33.655,-0.00136386
-33.641,-0.00136205
-33.631,-0.00136675
-33.624,-0.00136703
-33.615,-0.00136089
-33.606,-0.00136240
-33.595,-0.00136505
-33.586,-0.00136251
-33.576,-0.00136962
-33.565,-0.00136487
-33.555,-0.00135976
-33.545,-0.00136278
-33.535,-0.00136024
-33.525,-0.00135444
-33.516,-0.00135462
-33.505,-0.00135749
-33.496,-0.00135643
-33.486,-0.00135695
-33.475,-0.00136087
-33.465,-0.00136026
-33.454,-0.00136534
-33.445,-0.00136734
-33.434,-0.00136925
-33.424,-0.00136985
-33.416,-0.00137245
-33.405,-0.00137027
-33.395,-0.00138025
-33.385,-0.00138455
-33.375,-0.00138912
-33.365,-0.00139284
-33.355,-0.00139288
-33.344,-0.00139406
-33.336,-0.00139612
-33.326,-0.00139636
-33.315,-0.00139548
-33.305,-0.00140159
-33.295,-0.00140402
-33.286,-0.00141193
-33.276,-0.00141677
-33.266,-0.00141229
-33.256,-0.00141325
-33.246,-0.00141532
-33.235,-0.00141562
-33.225,-0.00142303
-33.215,-0.00142470
-33.204,-0.00142621
-33.195,-0.00142680
-33.186,-0.00142369
-33.175,-0.00142125
-33.164,-0.00141476
-33.156,-0.00141684
-33.146,-0.00141747
-33.135,-0.00141897
-33.125,-0.00142231
-33.115,-0.00142200
-33.105,-0.00141706
-33.094,-0.00141867
-33.085,-0.00141888
-33.076,-0.00141911
-33.066,-0.00141668
-33.055,-0.00142027
-33.045,-0.00141801
-33.035,-0.00141915
-33.026,-0.00141652
-33.014,-0.00141678
-33.006,-0.00141574
-32.994,-0.00142367
-32.986,-0.00142023
-32.976,-0.00142507
-32.965,-0.00142450
-32.955,-0.00141785
-32.945,-0.00141565
-32.935,-0.00142161
-32.926,-0.00142184
-32.915,-0.00141870
-32.905,-0.00142286
-32.895,-0.00141957
-32.885,-0.00141477
-32.874,-0.00141314
-32.865,-0.00141227
-32.855,-0.00141731
-32.845,-0.00141934
-32.834,-0.00142191
-32.826,-0.00142664
-32.816,-0.00142889
-32.806,-0.00142483
-32.795,-0.00142208
-32.785,-0.00141891
-32.775,-0.00141885
-32.764,-0.00142062
-32.756,-0.00142218
-32.744,-0.00142300
-32.736,-0.00142220
-32.726,-0.00142631
-32.716,-0.00142117
-32.705,-0.00142774
-32.695,-0.00142792
-32.685,-0.00142634
-32.675,-0.00143052
-32.664,-0.00143306
-32.655,-0.00143439
-32.644,-0.00143579
-32.636,-0.00143076
-32.625,-0.00142778
-32.615,-0.00142858
-32.605,-0.00143649
-32.595,-0.00143105
-32.585,-0.00143320
-32.575,-0.00143705
-32.565,-0.00142926
-32.555,-0.00142761
-32.546,-0.00143242
-32.535,-0.00142809
-32.525,-0.00142910
-32.515,-0.00142973
-32.505,-0.00142842
-32.495,-0.00143185
-32.485,-0.00142790
-32.475,-0.00143384
-32.464,-0.00143626
-32.455,-0.00143149
-32.445,-0.00143193
-32.435,-0.00143548
-32.425,-0.00143103
-32.414,-0.00143386
-32.405,-0.00143818
-32.395,-0.00143964
-32.384,-0.00144034
-32.376,-0.00143786
-32.365,-0.00144203
-32.355,-0.00144169
-32.345,-0.00144615
-32.335,-0.00144157
-32.325,-0.00143660
-32.315,-0.00144438
-32.306,-0.00144382
-32.295,-0.00144216
-32.286,-0.00144561
-32.275,-0.00144846
-32.265,-0.00145421
-32.255,-0.00145058
-32.244,-0.00144862
-32.235,-0.00144986
-32.226,-0.00144601
-32.216,-0.00144533
-32.206,-0.00144581
-32.195,-0.00144922
-32.185,-0.00144175
-32.175,-0.00144181
-32.165,-0.00144542
-32.155,-0.00144686
-32.146,-0.00144429
-32.134,-0.00144913
-32.126,-0.00145376
-32.114,-0.00145615
-32.105,-0.00145688
-32.095,-0.00145723
-32.085,-0.00145852
-32.074,-0.00145645
-32.066,-0.00144801
-32.055,-0.00145036
-32.045,-0.00144889
-32.035,-0.00144588
-32.025,-0.00144881
-32.015,-0.00144928
-32.005,-0.00144248
-31.995,-0.00144444
-31.984,-0.00144818
-31.975,-0.00144823
-31.964,-0.00145329
-31.956,-0.00144999
-31.944,-0.00145487
-31.935,-0.00145290
-31.925,-0.00145018
-31.914,-0.00145236
-31.905,-0.00145102
-31.895,-0.00145046
-31.885,-0.00144910
-31.876,-0.00144576
-31.866,-0.00144447
-31.855,-0.00144403
-31.845,-0.00144469
-31.835,-0.00143933
-31.825,-0.00144163
-31.815,-0.00143872
-31.804,-0.00143448
-31.795,-0.00143428
-31.786,-0.00144189
-31.776,-0.00145026
-31.765,-0.00144633
-31.755,-0.00144301
-31.745,-0.00144522
-31.735,-0.00144674
-31.724,-0.00144827
-31.715,-0.00144880
-31.706,-0.00144663
-31.694,-0.00144704
-31.686,-0.00144403
-31.675,-0.00144945
-31.665,-0.00144590
-31.655,-0.00145077
-31.646,-0.00144928
-31.635,-0.00144754
-31.625,-0.00144719
-31.614,-0.00144599
-31.605,-0.00144707
-31.593,-0.00144815
-31.585,-0.00145708
-31.575,-0.00145915
-31.565,-0.00145998
-31.555,-0.00145983
-31.545,-0.00145793
-31.534,-0.00145799
-31.522,-0.00145229
-31.512,-0.00146073
-31.506,-0.00146231
-31.495,-0.00145608
-31.485,-0.00145505
-31.474,-0.00145759
-31.464,-0.00146112
-31.455,-0.00146337
-31.446,-0.00146051
-31.436,-0.00146121
-31.426,-0.00146176
-31.415,-0.00146033
-31.405,-0.00146119
-31.395,-0.00146182
-31.386,-0.00145536
-31.375,-0.00145735
-31.364,-0.00145571
-31.356,-0.00145697
-31.345,-0.00146005
-31.335,-0.00145979
-31.325,-0.00145958
-31.315,-0.00145707
-31.305,-0.00145936
-31.295,-0.00145798
-31.284,-0.00146619
-31.276,-0.00146399
-31.266,-0.00146858
-31.255,-0.00147058
-31.245,-0.00147108
-31.235,-0.00147859
-31.225,-0.00148671
-31.215,-0.00148498
-31.206,-0.00147891
-31.194,-0.00147316
-31.184,-0.00147357
-31.176,-0.00148197
-31.165,-0.00148269
-31.155,-0.00148596
-31.145,-0.00148404
-31.135,-0.00148750
-31.126,-0.00148751
-31.115,-0.00147960
-31.106,-0.00148328
-31.095,-0.00148136
-31.086,-0.00148780
-31.076,-0.00148923
-31.065,-0.00148122
-31.055,-0.00147773
-31.046,-0.00147752
-31.034,-0.00148306
-31.026,-0.00148177
-31.015,-0.00148692
-31.006,-0.00149103
-30.995,-0.00148934
-30.985,-0.00148500
-30.975,-0.00148839
-30.965,-0.00149049
-30.955,-0.00148529
-30.945,-0.00148585
-30.935,-0.00149291
-30.924,-0.00150049
-30.916,-0.00150569
-30.906,-0.00150869
-30.895,-0.00150341
-30.885,-0.00150312
-30.875,-0.00150606
-30.865,-0.00150250
-30.855,-0.00149741
-30.846,-0.00149888
-30.834,-0.00149416
-30.826,-0.00149718
-30.815,-0.00150004
-30.805,-0.00150303
-30.795,-0.00150075
-30.785,-0.00149269
-30.774,-0.00149153
-30.766,-0.00149335
-30.755,-0.00149355
-30.746,-0.00149077
-30.734,-0.00149493
-30.725,-0.00149294
-30.715,-0.00150227
-30.705,-0.00150092
-30.694,-0.00149827
-30.685,-0.00149801
-30.676,-0.00150237
-30.666,-0.00150196
-30.655,-0.00150428
-30.645,-0.00150371
-30.635,-0.00150177
-30.625,-0.00149886
-30.615,-0.00150588
-30.606,-0.00150956
-30.594,-0.00151257
-30.585,-0.00151657
-30.576,-0.00151442
-30.566,-0.00151683
-30.555,-0.00151608
-30.545,-0.00151971
-30.531,-0.00152374
-30.520,-0.00152065
-30.511,-0.00151781
-30.505,-0.00151586
-30.494,-0.00151719
-30.484,-0.00151261
-30.476,-0.00151753
-30.465,-0.00152297
-30.454,-0.00152241
-30.445,-0.00152613
-30.435,-0.00152551
-30.425,-0.00153019
-30.414,-0.00152918
-30.406,-0.00153196
-30.395,-0.00153061
-30.385,-0.00153042
-30.375,-0.00153696
-30.365,-0.00154834
-30.354,-0.00154670
-30.346,-0.00154234
-30.335,-0.00155061
-30.326,-0.00154957
-30.316,-0.00155191
-30.306,-0.00156223
-30.295,-0.00156724
-30.285,-0.00156833
-30.275,-0.00157272
-30.264,-0.00157556
-30.255,-0.00157186
-30.244,-0.00157271
-30.234,-0.00156854
-30.226,-0.00156432
-30.215,-0.00156859
-30.205,-0.00156481
-30.195,-0.00156095
-30.184,-0.00155898
-30.175,-0.00155540
-30.165,-0.00155610
-30.156,-0.00156281
-30.146,-0.00156661
-30.135,-0.00156962
-30.125,-0.00156559
-30.115,-0.00156805
-30.105,-0.00156913
-30.095,-0.00157273
-30.086,-0.00157407
-30.075,-0.00157428
-30.066,-0.00157992
-30.056,-0.00158684
-30.045,-0.00158970
-30.035,-0.00158819
-30.025,-0.00159078
-30.015,-0.00159527
-30.006,-0.00159031
-29.995,-0.00159010
-29.986,-0.00158903
-29.976,-0.00159109
-29.966,-0.00159957
-29.955,-0.00159991
-29.945,-0.00160636
-29.935,-0.00160051
-29.925,-0.00160195
-29.916,-0.00160282
-29.903,-0.00160062
-29.891,-0.00159718
-29.881,-0.00159275
-29.876,-0.00159548
-29.865,-0.00159892
-29.855,-0.00159685
-29.844,-0.00159993
-29.835,-0.00159792
-29.824,-0.00160227
-29.815,-0.00160706
-29.806,-0.00160228
-29.795,-0.00160295
-29.786,-0.00160081
-29.774,-0.00160160
-29.765,-0.00160344
-29.755,-0.00160730
-29.745,-0.00159926
-29.732,-0.00160021
-29.722,-0.00160186
-29.712,-0.00159248
-29.706,-0.00159559
-29.695,-0.00159504
-29.685,-0.00159619
-29.675,-0.00159211
-29.665,-0.00158621
-29.656,-0.00158305
-29.646,-0.00157904
-29.634,-0.00157573
-29.625,-0.00157265
-29.616,-0.00156788
-29.605,-0.00156740
-29.595,-0.00157566
-29.585,-0.00157932
-29.576,-0.00157998
-29.564,-0.00158161
-29.556,-0.00158587
-29.546,-0.00158763
-29.535,-0.00159220
-29.523,-0.00159143
-29.510,-0.00159689
-29.501,-0.00159426
-29.494,-0.00159062
-29.485,-0.00159273
-29.475,-0.00159266
-29.466,-0.00159931
-29.455,-0.00159845
-29.446,-0.00159448
-29.435,-0.00158396
-29.425,-0.00157862
-29.415,-0.00158113
-29.404,-0.00158266
-29.395,-0.00158103
-29.386,-0.00157809
-29.376,-0.00157517
-29.366,-0.00157779
-29.355,-0.00157755
-29.345,-0.00157944
-29.335,-0.00157893
-29.325,-0.00158056
-29.314,-0.00158013
-29.305,-0.00158068
-29.294,-0.00158616
-29.286,-0.00158231
-29.276,-0.00157269
-29.265,-0.00157354
-29.255,-0.00157653
-29.245,-0.00157186
-29.235,-0.00156789
-29.226,-0.00156232
-29.215,-0.00156053
-29.204,-0.00154971
-29.194,-0.00154883
-29.186,-0.00154723
-29.175,-0.00154704
-29.165,-0.00154947
-29.155,-0.00154790
-29.146,-0.00154867
-29.135,-0.00154316
-29.125,-0.00154046
-29.116,-0.00153703
-29.106,-0.00154351
-29.095,-0.00154816
-29.085,-0.00154828
-29.075,-0.00155073
-29.066,-0.00154655
-29.055,-0.00154437
-29.045,-0.00154107
-29.035,-0.00154144
-29.026,-0.00154344
-29.016,-0.00154056
-29.005,-0.00154137
-28.995,-0.00154319
-28.985,-0.00154028
-28.975,-0.00153395
-28.965,-0.00153702
-28.956,-0.00154533
-28.946,-0.00154150
-28.936,-0.00154389
-28.926,-0.00155015
-28.915,-0.00155526
-28.905,-0.00155896
-28.895,-0.00156047
-28.885,-0.00155507
-28.874,-0.00155489
-28.866,-0.00155320
-28.856,-0.00155508
-28.845,-0.00155277
-28.836,-0.00155342
-28.825,-0.00155182
-28.815,-0.00155961
-28.805,-0.00155536
-28.794,-0.00155115
-28.778,-0.00154710
-28.773,-0.00154800
-28.764,-0.00154302
-28.756,-0.00153559
-28.745,-0.00153533
-28.735,-0.00154139
-28.725,-0.00153952
-28.714,-0.00154099
-28.706,-0.00153138
-28.694,-0.00153688
-28.686,-0.00153792
-28.675,-0.00153070
-28.665,-0.00153015
-28.655,-0.00153197
-28.645,-0.00153100
-28.635,-0.00152968
-28.625,-0.00152272
-28.615,-0.00152094
-28.606,-0.00151837
-28.596,-0.00151236
-28.586,-0.00151533
-28.575,-0.00151595
-28.565,-0.00151737
-28.555,-0.00151605
-28.545,-0.00152010
-28.535,-0.00152024
-28.526,-0.00153046
-28.515,-0.00152963
-28.504,-0.00153088
-28.491,-0.00153511
-28.479,-0.00153227
-28.475,-0.00153076
-28.465,-0.00152928
-28.455,-0.00152935
-28.445,-0.00152836
-28.432,-0.00152319
-28.422,-0.00152503
-28.414,-0.00152051
-28.406,-0.00151613
-28.395,-0.00151896
-28.385,-0.00151355
-28.375,-0.00151267
-28.365,-0.00151540
-28.355,-0.00151794
-28.345,-0.00151437
-28.336,-0.00150794
-28.326,-0.00150267
-28.315,-0.00150218
-28.305,-0.00150408
-28.295,-0.00150454
-28.285,-0.00150761
-28.276,-0.00151002
-28.265,-0.00151332
-28.256,-0.00150776
-28.246,-0.00151074
-28.235,-0.00150851
-28.225,-0.00151206
-28.215,-0.00151429
-28.205,-0.00151452
-28.195,-0.00151314
-28.185,-0.00150972
-28.175,-0.00151232
-28.166,-0.00151823
-28.156,-0.00151786
-28.145,-0.00152134
-28.135,-0.00152193
-28.124,-0.00151930
-28.115,-0.00151093
-28.104,-0.00150779
-28.096,-0.00150627
-28.086,-0.00150919
-28.076,-0.00150765
-28.066,-0.00151374
-28.054,-0.00151975
-28.045,-0.00152220
-28.035,-0.00151738
-28.026,-0.00152067
-28.015,-0.00152417
-28.006,-0.00152306
-27.994,-0.00152276
-27.986,-0.00152451
-27.976,-0.00152580
-27.965,-0.00151833
-27.955,-0.00151785
-27.945,-0.00152236
-27.935,-0.00151761
-27.925,-0.00151340
-27.915,-0.00151290
-27.906,-0.00151255
-27.895,-0.00150888
-27.885,-0.00151134
-27.875,-0.00151357
-27.864,-0.00151604
-27.855,-0.00151682
-27.844,-0.00151342
-27.827,-0.00151561
-27.817,-0.00151368
-27.811,-0.00151560
-27.806,-0.00151572
-27.795,-0.00151282
-27.785,-0.00151128
-27.774,-0.00151292
-27.765,-0.00150710
-27.755,-0.00151413
-27.745,-0.00151401
-27.736,-0.00151773
-27.726,-0.00151436
-27.716,-0.00151296
-27.705,-0.00151663
-27.695,-0.00151848
-27.685,-0.00152173
-27.675,-0.00151656
-27.664,-0.00151800
-27.655,-0.00151018
-27.644,-0.00151688
-27.636,-0.00151700
-27.625,-0.00151890
-27.615,-0.00152080
-27.605,-0.00151721
-27.595,-0.00152136
-27.583,-0.00152007
-27.571,-0.00152267
-27.562,-0.00152587
-27.555,-0.00152862
-27.546,-0.00153106
-27.535,-0.00152775
-27.525,-0.00152674
-27.515,-0.00152597
-27.506,-0.00152130
-27.495,-0.00152253
-27.485,-0.00151840
-27.476,-0.00151609
-27.465,-0.00151535
-27.451,-0.00151233
-27.438,-0.00150694
-27.432,-0.00150632
-27.424,-0.00150319
-27.415,-0.00150963
-27.406,-0.00150844
-27.396,-0.00150932
-27.386,-0.00150979
-27.376,-0.00150255
-27.365,-0.00149863
-27.355,-0.00150213
-27.345,-0.00150740
-27.334,-0.00151045
-27.325,-0.00151345
-27.316,-0.00151594
-27.306,-0.00151790
-27.296,-0.00151547
-27.285,-0.00151219
-27.275,-0.00151030
-27.265,-0.00151152
-27.254,-0.00151004
-27.244,-0.00150668
-27.234,-0.00151057
-27.225,-0.00150796
-27.216,-0.00150516
-27.206,-0.00150593
-27.195,-0.00150890
-27.185,-0.00151721
-27.175,-0.00151779
-27.165,-0.00151798
-27.155,-0.00152361
-27.144,-0.00152375
-27.136,-0.00152661
-27.126,-0.00152685
-27.115,-0.00152040
-27.105,-0.00152441
-27.095,-0.00152601
-27.085,-0.00152635
-27.076,-0.00152181
-27.066,-0.00151938
-27.056,-0.00152226
-27.045,-0.00152487
-27.036,-0.00152272
-27.025,-0.00152571
-27.015,-0.00152738
-27.005,-0.00153091
-26.995,-0.00152908
-26.986,-0.00152478
-26.974,-0.00152771
-26.965,-0.00153876
-26.956,-0.00154327
-26.946,-0.00153962
-26.935,-0.00154283
-26.925,-0.00154623
-26.915,-0.00154539
-26.905,-0.00154454
-26.895,-0.00153782
-26.886,-0.00153307
-26.876,-0.00153490
-26.865,-0.00154315
-26.856,-0.00154255
-26.845,-0.00153744
-26.835,-0.00153682
-26.825,-0.00153613
-26.816,-0.00153448
-26.804,-0.00152465
-26.796,-0.00152065
-26.785,-0.00153347
-26.775,-0.00153454
-26.761,-0.00152661
-26.749,-0.00153585
-26.744,-0.00153371
-26.735,-0.00152798
-26.725,-0.00153288
-26.716,-0.00153049
-26.704,-0.00153177
-26.696,-0.00152962
-26.686,-0.00152562
-26.675,-0.00153220
-26.661,-0.00153192
-26.650,-0.00152856
-26.644,-0.00153191
-26.634,-0.00153177
-26.626,-0.00152999
-26.615,-0.00153171
-26.606,-0.00152246
-26.595,-0.00152817
-26.585,-0.00152329
-26.575,-0.00152518
-26.566,-0.00152214
-26.555,-0.00152036
-26.546,-0.00152184
-26.536,-0.00152113
-26.526,-0.00152369
-26.515,-0.00153162
-26.505,-0.00153223
-26.495,-0.00153059
-26.486,-0.00153523
-26.475,-0.00153248
-26.465,-0.00153186
-26.455,-0.00153568
-26.446,-0.00153847
