# T[s],q0
-35.966,0.99999666
-35.957,0.99999666
-35.947,0.99999666
-35.935,0.99999666
-35.926,0.99999666
-35.916,0.99999666
-35.906,0.99999666
-35.896,0.99999666
-35.886,0.99999666
-35.875,0.99999666
-35.867,0.99999666
-35.857,0.99999666
-35.847,0.99999666
-35.836,0.99999666
-35.826,0.99999666
-35.816,0.99999666
-35.806,0.99999666
-35.796,0.99999666
-35.786,0.99999666
-35.777,0.99999666
-35.767,0.99999666
-35.756,0.99999666
-35.746,0.99999666
-35.736,0.99999666
-35.726,0.99999666
-35.715,0.99999666
-35.705,0.99999666
-35.697,0.99999666
-35.686,0.99999666
-35.676,0.99999666
-35.666,0.99999666
-35.656,0.99999666
-35.646,0.99999666
-35.636,0.99999666
-35.626,0.99999666
-35.616,0.99999666
-35.605,0.99999666
-35.595,0.99999666
-35.587,0.99999666
-35.576,0.99999666
-35.566,0.99999666
-35.556,0.99999666
-35.546,0.99999666
-35.536,0.99999666
-35.526,0.99999666
-35.515,0.99999666
-35.506,0.99999666
-35.494,0.99999666
-35.486,0.99999666
-35.476,0.99999666
-35.466,0.99999666
-35.457,0.99999666
-35.446,0.99999666
-35.437,0.99999660
-35.425,0.99999660
-35.412,0.99999666
-35.400,0.99999660
-35.395,0.99999666
-35.386,0.99999666
-35.376,0.99999666
-35.365,0.99999666
-35.356,0.99999666
-35.347,0.99999666
-35.337,0.99999666
-35.326,0.99999666
-35.315,0.99999666
-35.306,0.99999666
-35.296,0.99999666
-35.286,0.99999666
-35.275,0.99999666
-35.265,0.99999666
-35.257,0.99999666
-35.247,0.99999666
-35.236,0.99999666
-35.226,0.99999666
-35.216,0.99999666
-35.206,0.99999666
-35.196,0.99999666
-35.186,0.99999666
-35.177,0.99999666
-35.165,0.99999666
-35.156,0.99999666
-35.146,0.99999666
-35.136,0.99999666
-35.126,0.99999666
-35.116,0.99999666
-35.105,0.99999666
-35.097,0.99999666
-35.087,0.99999666
-35.077,0.99999666
-35.066,0.99999666
-35.056,0.99999666
-35.046,0.99999660
-35.036,0.99999666
-35.026,0.99999660
-35.017,0.99999666
-35.007,0.99999666
-34.997,0.99999666
-34.987,0.99999666
-34.975,0.99999660
-34.966,0.99999660
-34.956,0.99999660
-34.946,0.99999660
-34.936,0.99999660
-34.927,0.99999660
-34.917,0.99999660
-34.906,0.99999660
-34.896,0.99999660
-34.885,0.99999666
-34.876,0.99999666
-34.866,0.99999666
-34.856,0.99999666
-34.846,0.99999666
-34.837,0.99999666
-34.825,0.99999666
-34.814,0.99999666
-34.800,0.99999666
-34.790,0.99999666
-34.786,0.99999666
-34.776,0.99999666
-34.766,0.99999666
-34.755,0.99999660
-34.745,0.99999660
-34.736,0.99999660
-34.727,0.99999660
-34.716,0.99999660
-34.706,0.99999654
-34.696,0.99999654
-34.686,0.99999654
-34.676,0.99999654
-34.667,0.99999654
-34.657,0.99999654
-34.645,0.99999654
-34.636,0.99999654
-34.626,0.99999654
-34.616,0.99999654
-34.606,0.99999660
-34.596,0.99999654
-34.586,0.99999660
-34.577,0.99999654
-34.566,0.99999654
-34.557,0.99999654
-34.546,0.99999654
-34.536,0.99999654
-34.526,0.99999660
-34.516,0.99999660
-34.503,0.99999660
-34.489,0.99999660
-34.484,0.99999660
-34.475,0.99999660
-34.467,0.99999660
-34.456,0.99999660
-34.446,0.99999660
-34.436,0.99999654
-34.426,0.99999654
-34.415,0.99999654
-34.406,0.99999660
-34.397,0.99999654
-34.387,0.99999660
-34.376,0.99999654
-34.366,0.99999654
-34.356,0.99999654
-34.346,0.99999654
-34.336,0.99999654
-34.326,0.99999654
-34.316,0.99999654
-34.306,0.99999654
-34.296,0.99999660
-34.286,0.99999660
-34.276,0.99999660
-34.266,0.99999660
-34.256,0.99999660
-34.246,0.99999660
-34.237,0.99999660
-34.226,0.99999660
-34.216,0.99999660
-34.206,0.99999660
-34.196,0.99999660
-34.186,0.99999660
-34.176,0.99999660
-34.166,0.99999660
-34.156,0.99999660
-34.146,0.99999660
-34.135,0.99999660
-34.125,0.99999660
-34.112,0.99999660
-34.102,0.99999660
-34.096,0.99999660
-34.086,0.99999660
-34.076,0.99999666
-34.065,0.99999666
-34.055,0.99999660
-34.046,0.99999666
-34.035,0.99999660
-34.026,0.99999666
-34.016,0.99999666
-34.005,0.99999666
-33.996,0.99999666
-33.986,0.99999666
-33.977,0.99999666
-33.967,0.99999666
-33.955,0.99999666
-33.946,0.99999666
-33.936,0.99999666
-33.926,0.99999666
-33.916,0.99999666
-33.903,0.99999660
-33.889,0.99999666
-33.885,0.99999666
-33.877,0.99999666
-33.867,0.99999666
-33.856,0.99999666
-33.846,0.99999666
-33.836,0.99999666
-33.826,0.99999666
-33.816,0.99999666
-33.806,0.99999666
-33.797,0.99999666
-33.785,0.99999666
-33.774,0.99999666
-33.762,0.99999666
-33.756,0.99999666
-33.746,0.99999666
-33.737,0.99999666
-33.725,0.99999666
-33.717,0.99999666
-33.705,0.99999666
-33.696,0.99999666
-33.685,0.99999666
-33.676,0.99999660
-33.666,0.99999660
-33.656,0.99999660
-33.641,0.99999660
-33.631,0.99999660
-33.625,0.99999660
-33.617,0.99999660
-33.607,0.99999660
-33.596,0.99999660
-33.586,0.99999660
-33.576,0.99999660
-33.566,0.99999660
-33.555,0.99999660
-33.547,0.99999660
-33.537,0.99999660
-33.526,0.99999660
-33.516,0.99999666
-33.506,0.99999660
-33.496,0.99999666
-33.486,0.99999666
-33.476,0.99999666
-33.466,0.99999660
-33.456,0.99999660
-33.446,0.99999660
-33.437,0.99999660
-33.426,0.99999660
-33.416,0.99999660
-33.406,0.99999660
-33.396,0.99999660
-33.386,0.99999660
-33.375,0.99999660
-33.366,0.99999660
-33.356,0.99999660
-33.346,0.99999660
-33.336,0.99999660
-33.326,0.99999660
-33.316,0.99999660
-33.307,0.99999660
-33.296,0.99999660
-33.286,0.99999660
-33.277,0.99999660
-33.266,0.99999660
-33.256,0.99999660
-33.246,0.99999660
-33.235,0.99999660
-33.226,0.99999660
-33.216,0.99999660
-33.206,0.99999654
-33.197,0.99999654
-33.187,0.99999660
-33.177,0.99999660
-33.166,0.99999660
-33.156,0.99999660
-33.146,0.99999660
-33.136,0.99999660
-33.126,0.99999660
-33.115,0.99999660
-33.105,0.99999660
-33.096,0.99999660
-33.086,0.99999660
-33.076,0.99999660
-33.066,0.99999660
-33.056,0.99999660
-33.046,0.99999666
-33.036,0.99999660
-33.027,0.99999666
-33.017,0.99999666
-33.006,0.99999666
-32.996,0.99999666
-32.986,0.99999660
-32.976,0.99999660
-32.966,0.99999660
-32.955,0.99999660
-32.946,0.99999666
-32.935,0.99999660
-32.927,0.99999660
-32.917,0.99999660
-32.906,0.99999660
-32.896,0.99999660
-32.886,0.99999660
-32.877,0.99999660
-32.866,0.99999660
-32.857,0.99999660
-32.845,0.99999660
-32.837,0.99999660
-32.826,0.99999660
-32.816,0.99999654
-32.806,0.99999654
-32.796,0.99999654
-32.785,0.99999660
-32.776,0.99999654
-32.767,0.99999660
-32.757,0.99999654
-32.746,0.99999654
-32.736,0.99999654
-32.726,0.99999654
-32.716,0.99999654
-32.706,0.99999654
-32.695,0.99999654
-32.687,0.99999654
-32.675,0.99999654
-32.667,0.99999654
-32.656,0.99999654
-32.646,0.99999654
-32.636,0.99999654
-32.625,0.99999654
-32.616,0.99999654
-32.606,0.99999648
-32.595,0.99999648
-32.586,0.99999648
-32.575,0.99999648
-32.565,0.99999654
-32.556,0.99999654
-32.546,0.99999648
-32.536,0.99999648
-32.526,0.99999648
-32.516,0.99999648
-32.506,0.99999654
-32.495,0.99999654
-32.487,0.99999654
-32.475,0.99999648
-32.466,0.99999648
-32.455,0.99999654
-32.446,0.99999654
-32.436,0.99999654
-32.426,0.99999654
-32.417,0.99999654
-32.407,0.99999654
-32.396,0.99999654
-32.386,0.99999654
-32.376,0.99999654
-32.366,0.99999654
-32.356,0.99999654
-32.346,0.99999654
-32.335,0.99999654
-32.326,0.99999654
-32.315,0.99999654
-32.306,0.99999654
-32.295,0.99999654
-32.286,0.99999654
-32.276,0.99999648
-32.265,0.99999648
-32.255,0.99999648
-32.247,0.99999654
-32.237,0.99999654
-32.226,0.99999654
-32.216,0.99999654
-32.206,0.99999660
-32.196,0.99999660
-32.185,0.99999660
-32.176,0.99999660
-32.167,0.99999660
-32.155,0.99999660
-32.146,0.99999660
-32.136,0.99999660
-32.126,0.99999660
-32.116,0.99999660
-32.106,0.99999660
-32.096,0.99999660
-32.087,0.99999660
-32.077,0.99999660
-32.066,0.99999660
-32.056,0.99999660
-32.046,0.99999660
-32.036,0.99999660
-32.026,0.99999660
-32.016,0.99999660
-32.005,0.99999660
-31.997,0.99999660
-31.987,0.99999660
-31.977,0.99999660
-31.966,0.99999660
-31.956,0.99999660
-31.946,0.99999660
-31.935,0.99999660
-31.926,0.99999660
-31.916,0.99999654
-31.905,0.99999660
-31.895,0.99999654
-31.887,0.99999660
-31.876,0.99999660
-31.866,0.99999660
-31.856,0.99999654
-31.846,0.99999654
-31.836,0.99999660
-31.825,0.99999654
-31.815,0.99999654
-31.807,0.99999654
-31.796,0.99999654
-31.786,0.99999654
-31.776,0.99999654
-31.765,0.99999654
-31.756,0.99999654
-31.746,0.99999654
-31.737,0.99999654
-31.726,0.99999654
-31.715,0.99999654
-31.706,0.99999654
-31.696,0.99999654
-31.686,0.99999654
-31.676,0.99999654
-31.666,0.99999654
-31.656,0.99999654
-31.647,0.99999654
-31.637,0.99999654
-31.627,0.99999654
-31.616,0.99999654
-31.606,0.99999654
-31.596,0.99999654
-31.586,0.99999648
-31.576,0.99999648
-31.566,0.99999648
-31.555,0.99999648
-31.547,0.99999648
-31.534,0.99999648
-31.522,0.99999648
-31.512,0.99999648
-31.506,0.99999648
-31.496,0.99999648
-31.485,0.99999648
-31.477,0.99999648
-31.467,0.99999648
-31.457,0.99999648
-31.446,0.99999648
-31.436,0.99999648
-31.426,0.99999648
-31.416,0.99999648
-31.406,0.99999642
-31.395,0.99999642
-31.387,0.99999642
-31.376,0.99999642
-31.367,0.99999642
-31.356,0.99999642
-31.346,0.99999642
-31.336,0.99999642
-31.327,0.99999642
-31.316,0.99999642
-31.306,0.99999642
-31.295,0.99999642
-31.287,0.99999636
-31.276,0.99999642
-31.266,0.99999636
-31.256,0.99999636
-31.246,0.99999636
-31.236,0.99999636
-31.225,0.99999636
-31.217,0.99999636
-31.207,0.99999642
-31.197,0.99999642
-31.186,0.99999642
-31.176,0.99999642
-31.165,0.99999642
-31.156,0.99999636
-31.146,0.99999636
-31.137,0.99999636
-31.126,0.99999636
-31.117,0.99999642
-31.106,0.99999642
-31.096,0.99999642
-31.086,0.99999636
-31.076,0.99999636
-31.066,0.99999636
-31.056,0.99999642
-31.046,0.99999642
-31.037,0.99999642
-31.027,0.99999642
-31.016,0.99999642
-31.006,0.99999642
-30.996,0.99999642
-30.986,0.99999642
-30.976,0.99999642
-30.966,0.99999642
-30.957,0.99999642
-30.947,0.99999642
-30.936,0.99999642
-30.926,0.99999642
-30.916,0.99999636
-30.906,0.99999636
-30.895,0.99999636
-30.886,0.99999636
-30.877,0.99999636
-30.866,0.99999642
-30.855,0.99999642
-30.846,0.99999642
-30.836,0.99999642
-30.826,0.99999642
-30.816,0.99999642
-30.806,0.99999636
-30.795,0.99999642
-30.786,0.99999642
-30.777,0.99999642
-30.767,0.99999642
-30.755,0.99999642
-30.746,0.99999642
-30.736,0.99999642
-30.725,0.99999642
-30.715,0.99999642
-30.706,0.99999642
-30.697,0.99999642
-30.687,0.99999642
-30.676,0.99999642
-30.666,0.99999636
-30.656,0.99999636
-30.646,0.99999636
-30.636,0.99999636
-30.627,0.99999636
-30.615,0.99999636
-30.606,0.99999636
-30.597,0.99999636
-30.585,0.99999630
-30.576,0.99999630
-30.566,0.99999630
-30.556,0.99999636
-30.546,0.99999636
-30.533,0.99999636
-30.520,0.99999636
-30.512,0.99999636
-30.505,0.99999636
-30.495,0.99999636
-30.486,0.99999636
-30.476,0.99999630
-30.466,0.99999630
-30.456,0.99999630
-30.446,0.99999630
-30.437,0.99999630
-30.426,0.99999630
-30.416,0.99999630
-30.406,0.99999630
-30.396,0.99999630
-30.386,0.99999630
-30.377,0.99999630
-30.365,0.99999624
-30.357,0.99999624
-30.347,0.99999624
-30.337,0.99999624
-30.326,0.99999624
-30.316,0.99999624
-30.306,0.99999624
-30.296,0.99999619
-30.286,0.99999624
-30.275,0.99999624
-30.266,0.99999624
-30.256,0.99999624
-30.246,0.99999624
-30.236,0.99999624
-30.226,0.99999624
-30.216,0.99999624
-30.206,0.99999624
-30.196,0.99999624
-30.186,0.99999624
-30.175,0.99999630
-30.165,0.99999624
-30.156,0.99999624
-30.146,0.99999624
-30.136,0.99999624
-30.126,0.99999624
-30.116,0.99999624
-30.107,0.99999624
-30.097,0.99999624
-30.087,0.99999624
-30.076,0.99999624
-30.066,0.99999624
-30.056,0.99999619
-30.046,0.99999624
-30.037,0.99999624
-30.026,0.99999624
-30.015,0.99999619
-30.007,0.99999619
-29.996,0.99999619
-29.986,0.99999624
-29.976,0.99999624
-29.966,0.99999619
-29.956,0.99999619
-29.945,0.99999619
-29.937,0.99999624
-29.925,0.99999624
-29.917,0.99999624
-29.905,0.99999624
-29.892,0.99999619
-29.881,0.99999624
-29.876,0.99999619
-29.866,0.99999619
-29.856,0.99999619
-29.846,0.99999619
-29.835,0.99999619
-29.827,0.99999619
-29.815,0.99999619
-29.806,0.99999619
-29.796,0.99999619
-29.786,0.99999619
-29.776,0.99999619
-29.765,0.99999619
-29.757,0.99999619
-29.745,0.99999619
-29.735,0.99999619
-29.722,0.99999619
-29.713,0.99999619
-29.706,0.99999613
-29.696,0.99999613
-29.686,0.99999613
-29.676,0.99999619
-29.665,0.99999619
-29.657,0.99999613
-29.647,0.99999619
-29.636,0.99999619
-29.626,0.99999619
-29.616,0.99999619
-29.606,0.99999619
-29.595,0.99999619
-29.586,0.99999619
-29.577,0.99999619
-29.567,0.99999619
-29.556,0.99999619
-29.546,0.99999613
-29.536,0.99999613
-29.523,0.99999619
-29.510,0.99999619
-29.502,0.99999619
-29.494,0.99999619
-29.485,0.99999613
-29.475,0.99999613
-29.466,0.99999613
-29.456,0.99999613
-29.446,0.99999613
-29.436,0.99999613
-29.426,0.99999619
-29.416,0.99999613
-29.407,0.99999613
-29.397,0.99999619
-29.386,0.99999619
-29.376,0.99999619
-29.366,0.99999619
-29.356,0.99999619
-29.346,0.99999619
-29.336,0.99999619
-29.325,0.99999619
-29.317,0.99999619
-29.306,0.99999619
-29.296,0.99999619
-29.286,0.99999619
-29.276,0.99999619
-29.266,0.99999619
-29.255,0.99999619
-29.247,0.99999619
-29.235,0.99999619
-29.227,0.99999624
-29.215,0.99999624
-29.206,0.99999624
-29.196,0.99999624
-29.186,0.99999624
-29.176,0.99999624
-29.166,0.99999624
-29.157,0.99999624
-29.147,0.99999624
-29.137,0.99999624
-29.125,0.99999624
-29.116,0.99999624
-29.106,0.99999624
-29.096,0.99999624
-29.086,0.99999624
-29.075,0.99999624
-29.066,0.99999624
-29.055,0.99999624
-29.047,0.99999624
-29.036,0.99999624
-29.026,0.99999624
-29.016,0.99999624
-29.006,0.99999624
-28.995,0.99999624
-28.986,0.99999630
-28.977,0.99999624
-28.966,0.99999624
-28.957,0.99999624
-28.946,0.99999624
-28.936,0.99999624
-28.926,0.99999624
-28.916,0.99999624
-28.906,0.99999624
-28.897,0.99999624
-28.885,0.99999624
-28.877,0.99999624
-28.866,0.99999624
-28.856,0.99999624
-28.846,0.99999624
-28.836,0.99999624
-28.826,0.99999624
-28.816,0.99999624
-28.807,0.99999624
-28.795,0.99999624
-28.783,0.99999624
-28.773,0.99999624
-28.766,0.99999624
-28.756,0.99999630
-28.745,0.99999630
-28.736,0.99999624
-28.725,0.99999624
-28.717,0.99999624
-28.707,0.99999624
-28.695,0.99999624
-28.686,0.99999624
-28.676,0.99999624
-28.665,0.99999624
-28.656,0.99999624
-28.646,0.99999624
-28.635,0.99999624
-28.627,0.99999624
-28.615,0.99999624
-28.606,0.99999624
-28.596,0.99999630
-28.586,0.99999630
-28.576,0.99999630
-28.565,0.99999630
-28.555,0.99999624
-28.545,0.99999624
-28.537,0.99999624
-28.527,0.99999624
-28.515,0.99999624
-28.506,0.99999624
-28.494,0.99999624
-28.482,0.99999624
-28.475,0.99999624
-28.466,0.99999624
-28.455,0.99999624
-28.446,0.99999624
-28.434,0.99999624
-28.422,0.99999624
-28.414,0.99999630
-28.406,0.99999630
-28.396,0.99999630
-28.385,0.99999630
-28.377,0.99999630
-28.366,0.99999630
-28.356,0.99999630
-28.346,0.99999636
-28.336,0.99999636
-28.326,0.99999636
-28.316,0.99999636
-28.306,0.99999636
-28.297,0.99999636
-28.285,0.99999630
-28.277,0.99999630
-28.266,0.99999630
-28.256,0.99999636
-28.246,0.99999636
-28.235,0.99999630
-28.226,0.99999630
-28.216,0.99999630
-28.205,0.99999636
-28.197,0.99999636
-28.187,0.99999636
-28.175,0.99999630
-28.166,0.99999630
-28.156,0.99999630
-28.146,0.99999630
-28.136,0.99999630
-28.126,0.99999630
-28.115,0.99999636
-28.107,0.99999636
-28.096,0.99999636
-28.086,0.99999636
-28.076,0.99999636
-28.066,0.99999636
-28.056,0.99999636
-28.046,0.99999636
-28.037,0.99999636
-28.026,0.99999636
-28.016,0.99999636
-28.006,0.99999636
-27.996,0.99999636
-27.986,0.99999636
-27.976,0.99999636
-27.967,0.99999636
-27.956,0.99999636
-27.946,0.99999636
-27.937,0.99999636
-27.925,0.99999636
-27.916,0.99999636
-27.906,0.99999636
-27.895,0.99999642
-27.886,0.99999636
-27.876,0.99999636
-27.866,0.99999636
-27.857,0.99999636
-27.845,0.99999636
-27.830,0.99999636
-27.817,0.99999636
-27.811,0.99999636
-27.806,0.99999636
-27.796,0.99999636
-27.785,0.99999636
-27.777,0.99999636
-27.765,0.99999636
-27.757,0.99999636
-27.745,0.99999636
-27.736,0.99999636
-27.726,0.99999636
-27.716,0.99999636
-27.706,0.99999636
-27.696,0.99999636
-27.685,0.99999630
-27.676,0.99999636
-27.667,0.99999636
-27.655,0.99999636
-27.646,0.99999630
-27.636,0.99999630
-27.626,0.99999630
-27.615,0.99999630
-27.606,0.99999630
-27.595,0.99999630
-27.585,0.99999630
-27.571,0.99999630
-27.562,0.99999630
-27.555,0.99999630
-27.546,0.99999630
-27.536,0.99999630
-27.526,0.99999630
-27.517,0.99999630
-27.507,0.99999630
-27.496,0.99999630
-27.485,0.99999630
-27.476,0.99999630
-27.465,0.99999624
-27.451,0.99999624
-27.442,0.99999630
-27.432,0.99999630
-27.426,0.99999630
-27.417,0.99999624
-27.406,0.99999624
-27.396,0.99999624
-27.386,0.99999624
-27.376,0.99999630
-27.366,0.99999630
-27.356,0.99999630
-27.345,0.99999630
-27.337,0.99999630
-27.327,0.99999630
-27.316,0.99999630
-27.306,0.99999630
-27.296,0.99999630
-27.286,0.99999630
-27.276,0.99999630
-27.265,0.99999630
-27.257,0.99999630
-27.247,0.99999630
-27.235,0.99999630
-27.226,0.99999624
-27.216,0.99999630
-27.206,0.99999624
-27.197,0.99999624
-27.186,0.99999624
-27.177,0.99999624
-27.165,0.99999624
-27.157,0.99999624
-27.146,0.99999624
-27.136,0.99999624
-27.126,0.99999624
-27.116,0.99999624
-27.106,0.99999624
-27.097,0.99999630
-27.087,0.99999630
-27.077,0.99999630
-27.066,0.99999630
-27.056,0.99999630
-27.046,0.99999630
-27.036,0.99999630
-27.025,0.99999630
-27.016,0.99999630
-27.006,0.99999630
-26.997,0.99999630
-26.987,0.99999630
-26.977,0.99999630
-26.966,0.99999630
-26.956,0.99999630
-26.946,0.99999630
-26.936,0.99999630
-26.926,0.99999630
-26.915,0.99999630
-26.907,0.99999630
-26.896,0.99999630
-26.886,0.99999630
-26.876,0.99999630
-26.866,0.99999630
-26.856,0.99999630
-26.847,0.99999630
-26.836,0.99999630
-26.827,0.99999630
-26.816,0.99999630
-26.807,0.99999630
-26.796,0.99999630
-26.786,0.99999630
-26.775,0.99999630
-26.763,0.99999630
-26.752,0.99999630
-26.745,0.99999624
-26.735,0.99999630
-26.727,0.99999624
-26.716,0.99999624
-26.706,0.99999624
-26.696,0.99999624
-26.686,0.99999624
-26.676,0.99999624
-26.661,0.99999624
-26.650,0.99999624
-26.644,0.99999624
-26.637,0.99999624
-26.626,0.99999624
-26.615,0.99999619
-26.606,0.99999624
-26.596,0.99999624
-26.586,0.99999624
-26.575,0.99999619
-26.567,0.99999624
-26.555,0.99999624
-26.546,0.99999619
-26.536,0.99999624
-26.526,0.99999619
-26.516,0.99999619
-26.506,0.99999619
-26.497,0.99999624
-26.486,0.99999619
-26.475,0.99999619
-26.467,0.99999619
-26.456,0.99999619
-26.446,0.99999619
-26.436,0.99999619
-26.426,0.99999619
-26.416,0.99999619
-26.406,0.99999619
-26.397,0.99999619
-26.386,0.99999619
-26.377,0.99999619
-26.366,0.99999619
-26.356,0.99999619
-26.346,0.99999613
-26.336,0.99999619
-26.325,0.99999619
-26.315,0.99999619
-26.306,0.99999619
-26.297,0.99999619
-26.287,0.99999619
-26.276,0.99999619
-26.266,0.99999619
-26.256,0.99999619
-26.246,0.99999619
-26.236,0.99999619
-26.225,0.99999619
-26.215,0.99999619
-26.207,0.99999619
-26.196,0.99999619
-26.186,0.99999619
-26.176,0.99999619
-26.166,0.99999619
-26.156,0.99999619
-26.145,0.99999619
-26.137,0.99999619
-26.127,0.99999619
-26.115,0.99999619
-26.106,0.99999619
-26.096,0.99999619
-26.086,0.99999619
-26.075,0.99999619
-26.065,0.99999624
-26.057,0.99999624
-26.045,0.99999619
-26.033,0.99999624
-26.018,0.99999624
-26.012,0.99999624
-26.006,0.99999624
-25.996,0.99999624
-25.986,0.99999619
-25.977,0.99999619
-25.966,0.99999619
-25.957,0.99999619
-25.946,0.99999624
-25.935,0.99999624
-25.926,0.99999624
-25.916,0.99999624
-25.906,0.99999624
-25.896,0.99999624
-25.885,0.99999624
-25.875,0.99999624
-25.863,0.99999624
-25.852,0.99999624
-25.845,0.99999624
-25.836,0.99999624
-25.826,0.99999624
-25.816,0.99999624
-25.806,0.99999624
-25.797,0.99999624
-25.785,0.99999624
-25.777,0.99999624
-25.766,0.99999624
-25.756,0.99999624
-25.746,0.99999624
-25.736,0.99999624
-25.726,0.99999624
-25.716,0.99999624
-25.705,0.99999624
-25.697,0.99999624
-25.687,0.99999624
-25.676,0.99999619
-25.666,0.99999619
-25.656,0.99999619
-25.646,0.99999619
-25.635,0.99999619
-25.626,0.99999619
-25.617,0.99999619
-25.603,0.99999619
-25.591,0.99999619
-25.582,0.99999619
-25.576,0.99999619
-25.565,0.99999619
-25.556,0.99999619
-25.546,0.99999619
-25.536,0.99999619
-25.527,0.99999619
-25.517,0.99999619
-25.506,0.99999619
-25.496,0.99999619
-25.486,0.99999619
-25.476,0.99999619
-25.466,0.99999619
-25.455,0.99999619
-25.447,0.99999619
-25.437,0.99999619
-25.427,0.99999613
-25.416,0.99999613
-25.406,0.99999613
-25.396,0.99999613
-25.386,0.99999613
